Date,Unnamed: 0,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,month,year,Day_Perc_Change,Trend,volume scaled,sma_21,sma_34,MA,roll_CP_std,UP_band,LO_band,buy,sell,MA_std
2019-01-16,416,JUBLFOOD,EQ,1236.0,1238.9,1243.5,1207.5,1214.75,1214.75,1221.91,1556003,1901296956.0,50607,502601,32.3,1,2019,-1.719255663430419,Negative,0.15203923112414866,1253.2395238095248,1257.8229411764717,1233.6250000000014,13.708907126866459,1261.0428142537344,1206.2071857462684,,,13.708907126866459
2019-01-17,417,JUBLFOOD,EQ,1214.75,1220.0,1229.5,1198.0,1215.45,1212.3,1216.72,1845442,2245377107.0,47101,382164,20.71,1,2019,-0.2016875900391013,Slight or No Change,0.18266886357575526,1250.0238095238105,1257.3970588235306,1231.0285714285726,14.081544308333552,1259.1916600452398,1202.8654828119054,,,14.081544308333552
2019-01-18,418,JUBLFOOD,EQ,1212.3,1222.0,1227.9,1211.4,1218.0,1217.95,1219.87,1253983,1529690409.0,44592,406497,32.42,1,2019,0.46605625670215206,Slight or No Change,0.12007822520222992,1244.6090476190486,1256.5591176470602,1228.5964285714297,13.086112196342338,1254.7686529641144,1202.424204178745,,,13.086112196342338
2019-01-21,419,JUBLFOOD,EQ,1217.95,1218.0,1222.0,1172.0,1172.6,1180.6,1192.29,1950472,2325524081.0,61931,328873,16.86,1,2019,-3.066628350917533,Among top Losers,0.19378357270753171,1236.8819047619058,1252.8558823529427,1223.5785714285726,16.829766604256076,1257.2381046370847,1189.9190382200604,,,16.829766604256076
2019-01-22,420,JUBLFOOD,EQ,1180.6,1170.0,1198.0,1160.0,1165.0,1167.15,1175.14,2912125,3422152226.0,96514,907396,31.16,1,2019,-1.139251228189042,Negative,0.29554967173352636,1229.2333333333345,1248.178235294119,1218.4357142857154,21.93269800448511,1262.3011102946857,1174.5703182767452,,,21.93269800448511
2019-01-23,421,JUBLFOOD,EQ,1167.15,1167.15,1185.0,1165.15,1175.8,1173.25,1175.51,1423184,1672972194.0,42267,390244,27.42,1,2019,0.5226406203144407,Slight Positive,0.13798377504328208,1225.8542857142868,1244.0811764705898,1213.6928571428582,24.067755776756254,1261.8283686963707,1165.5573455893457,,,24.067755776756254
2019-01-24,422,JUBLFOOD,EQ,1173.25,1177.0,1187.9,1165.6,1183.0,1179.65,1177.32,1660507,1954950769.0,46270,589330,35.49,1,2019,0.5454932878755647,Slight Positive,0.16309827675974958,1224.9395238095249,1239.957058823531,1211.3750000000014,25.737586627000148,1262.8501732540017,1159.899826746001,,,25.737586627000148
2019-01-25,423,JUBLFOOD,EQ,1179.65,1185.9,1225.1,1185.35,1198.0,1197.85,1210.37,2819854,3413058060.0,77847,593034,21.03,1,2019,1.5428305005721787,Positive,0.2857851727684864,1223.7800000000009,1238.8076470588253,1210.0035714285727,25.92280303190014,1261.849177492373,1158.1579653647725,,,25.92280303190014
2019-01-28,424,JUBLFOOD,EQ,1197.85,1197.4,1212.0,1183.25,1200.0,1202.05,1198.41,1239212,1485084625.0,33338,172590,13.93,1,2019,0.3506282088742374,Slight or No Change,0.11851509687141519,1221.0819047619057,1238.620882352943,1207.2750000000012,24.4635895063703,1256.202179012742,1158.3478209872605,,,24.4635895063703
2019-01-29,425,JUBLFOOD,EQ,1202.05,1198.9,1221.6,1180.1,1211.0,1195.75,1201.57,1484356,1783557236.0,42352,223008,15.02,1,2019,-0.524104654548474,Slight Negative,0.14445724916504757,1218.6890476190486,1238.111764705884,1204.532142857144,23.345742546611792,1251.2236279503675,1157.8406577639205,,,23.345742546611792
2019-01-30,426,JUBLFOOD,EQ,1195.75,1213.0,1238.9,1173.8,1200.5,1200.2,1211.97,6994644,8477324744.0,192055,827838,11.84,1,2019,0.3721513694334044,Slight or No Change,0.7275787225756748,1216.8671428571438,1237.3873529411783,1202.1321428571441,21.78006858024963,1245.6922800176433,1158.572005696645,,,21.78006858024963
2019-01-31,427,JUBLFOOD,EQ,1200.2,1230.0,1270.05,1216.85,1263.0,1258.45,1244.18,5199704,6469360278.0,131960,1264305,24.31,1,2019,4.853357773704392,Among Top gainers,0.5376307457215301,1216.245238095239,1236.740882352943,1203.62142857143,24.883588306968605,1253.3886051853672,1153.8542519574928,,,24.883588306968605
2019-02-01,428,JUBLFOOD,EQ,1258.45,1269.6,1371.35,1250.0,1362.0,1357.95,1324.74,6091028,8069013054.0,131432,1636205,26.86,2,2019,7.906551710437437,Bull run,0.6319543390012741,1219.9804761904772,1239.2144117647076,1213.8500000000015,48.26070228056269,1310.3714045611268,1117.3285954388762,,,48.26070228056269
2019-02-04,429,JUBLFOOD,EQ,1357.95,1344.0,1402.9,1342.0,1396.35,1396.5,1381.09,3611293,4987513551.0,95871,536129,14.85,2,2019,2.838837954269291,Positive,0.3695385221024293,1227.7338095238106,1242.5650000000016,1225.314285714287,68.67348729415566,1362.6612603025983,1087.9673111259758,,,68.67348729415566
2019-02-05,430,JUBLFOOD,EQ,1396.5,1355.0,1365.0,1205.4,1305.0,1303.4,1309.53,9418525,12333871111.0,269055,1236552,13.13,2,2019,-6.666666666666665,Among top Losers,0.9840838381144679,1231.7933333333344,1243.3085294117664,1231.64642857143,71.64713334831099,1374.940695268052,1088.3521618748082,,,71.64713334831099
2019-02-06,431,JUBLFOOD,EQ,1303.4,1340.0,1344.6,1238.0,1291.4,1293.85,1280.58,9219435,11806199922.0,246149,1583716,17.18,2,2019,-0.7326990946754819,Slight Negative,0.9630153106361723,1234.1685714285722,1241.7497058823546,1237.4714285714301,73.25037336287016,1383.9721752971705,1090.9706818456898,,,73.25037336287016
2019-02-07,432,JUBLFOOD,EQ,1293.85,1297.0,1348.0,1277.6,1342.5,1341.15,1331.88,3761427,5009784128.0,97694,393262,10.46,2,2019,3.6557560768250013,Among Top gainers,0.3854263231191876,1238.4047619047628,1241.0826470588252,1246.27142857143,77.97288659498061,1402.2172017613914,1090.3256553814688,,,77.97288659498061
2019-02-08,433,JUBLFOOD,EQ,1341.15,1335.0,1362.25,1321.4,1343.0,1347.0,1348.1,2446233,3297769200.0,70661,419620,17.15,2,2019,0.436192819595127,Slight or No Change,0.24624705279777853,1243.8509523809535,1241.4455882352956,1258.1571428571444,79.85214668165142,1417.8614362204473,1098.4528494938415,1243.8509523809535,,79.85214668165142
2019-02-11,434,JUBLFOOD,EQ,1347.0,1346.5,1353.5,1303.2,1325.25,1319.55,1321.19,1510329,1995438899.0,40109,266318,17.63,2,2019,-2.0378619153674893,Negative,0.1472058194809538,1247.632380952382,1243.6432352941192,1269.0428571428586,76.8217463631447,1422.686349869148,1115.3993644165691,,,76.8217463631447
2019-02-12,435,JUBLFOOD,EQ,1319.55,1327.0,1327.85,1275.1,1292.6,1297.45,1296.11,1983732,2571125336.0,57185,289710,14.6,2,2019,-1.6748133833503818,Negative,0.19730328351132953,1251.0776190476201,1246.572058823531,1277.9142857142872,71.9237909407889,1421.761867595865,1134.0667038327094,,,71.9237909407889
2019-02-13,436,JUBLFOOD,EQ,1297.45,1305.45,1317.7,1269.15,1275.35,1276.05,1294.93,2171050,2811365712.0,61495,463982,21.37,2,2019,-1.649389186481176,Negative,0.2171260492463205,1253.9719047619058,1248.342941176472,1284.8000000000013,66.17763682228464,1417.1552736445706,1152.444726355432,,,66.17763682228464
2019-02-14,437,JUBLFOOD,EQ,1276.05,1280.0,1317.5,1280.0,1311.7,1312.7,1301.18,1729499,2250384927.0,53436,285820,16.53,2,2019,2.872144508444041,Positive,0.1703992956345427,1257.7466666666678,1249.6991176470603,1293.003571428573,61.52495573804992,1416.0534829046728,1169.9536599524731,,,61.52495573804992
2019-02-15,438,JUBLFOOD,EQ,1312.7,1312.4,1312.6,1275.0,1300.25,1300.85,1294.28,1250051,1617919285.0,35864,109700,8.78,2,2019,-0.902719585586964,Slight Negative,0.11966212469469735,1261.440000000001,1250.947941176472,1300.0607142857157,55.678286675690885,1411.4172876370974,1188.704140934334,,,55.678286675690885
2019-02-18,439,JUBLFOOD,EQ,1300.85,1300.05,1346.5,1300.05,1334.05,1337.95,1333.63,2136235,2848937823.0,54758,387866,18.16,2,2019,2.8519813967790464,Positive,0.2134417819091521,1266.8571428571438,1253.4008823529425,1310.2178571428587,47.56490143896691,1405.3476600207925,1215.088054264925,,,47.56490143896691
2019-02-19,440,JUBLFOOD,EQ,1337.95,1340.15,1368.0,1333.0,1333.0,1341.3,1354.04,2557102,3462425555.0,59704,400150,15.65,2,2019,0.25038304869389183,Slight or No Change,0.2579796690667581,1274.5595238095248,1256.247941176472,1320.29642857143,36.003784332500985,1392.303997236432,1248.288859906428,,,36.003784332500985
2019-02-20,441,JUBLFOOD,EQ,1341.3,1341.1,1350.6,1285.2,1289.7,1292.5,1310.1,2797395,3664879680.0,65952,462318,16.53,2,2019,-3.6382613882054664,Among top Losers,0.28340846847075657,1280.9861904761915,1258.1244117647072,1322.7285714285729,32.48240774918501,1387.6933869269428,1257.763755930203,,,32.48240774918501
2019-02-21,442,JUBLFOOD,EQ,1292.5,1295.0,1327.9,1293.2,1319.0,1316.3,1317.13,2061410,2715139255.0,51841,254541,12.35,2,2019,1.8413926499032842,Positive,0.20552349084197918,1287.7300000000012,1261.0320588235309,1319.7535714285727,30.87600178554936,1381.5055749996714,1258.0015678574741,,,30.87600178554936
2019-02-22,443,JUBLFOOD,EQ,1316.3,1305.0,1313.25,1289.0,1293.0,1295.2,1297.47,2708759,3514525239.0,67404,398737,14.72,2,2019,-1.6029780445187214,Negative,0.2740286402444961,1293.4514285714297,1263.1847058823544,1312.5178571428585,22.141404019970132,1356.8006651827986,1268.2350491029183,,,22.141404019970132
2019-02-25,444,JUBLFOOD,EQ,1295.2,1302.0,1313.5,1264.0,1270.8,1268.65,1283.06,2547385,3268445799.0,57073,635225,24.94,2,2019,-2.049876466954903,Negative,0.2569513759254321,1296.9128571428585,1264.7247058823543,1310.0357142857156,25.004833598611256,1360.0453814829382,1260.026047088493,,,25.004833598611256
2019-02-26,445,JUBLFOOD,EQ,1268.65,1263.0,1279.0,1245.75,1274.55,1273.4,1268.13,2064924,2618601939.0,54287,492315,23.84,2,2019,0.3744137468963071,Slight or No Change,0.20589535686015553,1300.2328571428584,1265.4661764705897,1308.5750000000014,26.57133902703901,1361.7176780540794,1255.4323219459234,,,26.57133902703901
2019-02-27,446,JUBLFOOD,EQ,1273.4,1287.0,1293.5,1265.0,1272.0,1272.05,1279.14,1467199,1876758740.0,37998,271311,18.49,2,2019,-0.1060153918643114,Slight or No Change,0.14264162444283593,1303.926666666668,1266.8017647058837,1303.639285714287,26.47256328995011,1356.5844122941874,1250.6941591343868,,,26.47256328995011
2019-02-28,447,JUBLFOOD,EQ,1272.05,1281.0,1297.0,1263.25,1266.9,1268.75,1281.48,2239670,2870084623.0,42845,873517,39.0,2,2019,-0.2594237647891129,Slight or No Change,0.22438770154206933,1307.236666666668,1267.9694117647073,1298.0500000000013,24.822609110939492,1347.6952182218804,1248.4047817781222,,,24.822609110939492
2019-03-01,448,JUBLFOOD,EQ,1268.75,1277.0,1282.15,1267.5,1276.8,1276.75,1275.32,1089400,1389334034.0,29797,271246,24.9,3,2019,0.6305418719211753,Slight Positive,0.10266137122684038,1308.719523809525,1269.4858823529426,1294.9928571428586,24.60565801987398,1344.2041731826066,1245.7815411031106,,,24.60565801987398
2019-03-05,449,JUBLFOOD,EQ,1276.75,1276.0,1287.95,1261.25,1270.9,1274.25,1271.14,1676607,2131197006.0,48905,574013,34.24,3,2019,-0.19580967299784868,Slight or No Change,0.16480204536892412,1306.167142857144,1270.5738235294132,1293.3357142857155,25.20146842917288,1343.7386511440614,1242.9327774273697,,,25.20146842917288
2019-03-06,450,JUBLFOOD,EQ,1274.25,1289.9,1334.0,1275.0,1330.4,1327.25,1308.45,3292385,4307915320.0,75416,879734,26.72,3,2019,4.159309397684918,Among Top gainers,0.33579035815121,1302.7080952380963,1273.11911764706,1296.9928571428586,26.195447763190828,1349.3837526692403,1244.601961616477,,,26.195447763190828
2019-03-07,451,JUBLFOOD,EQ,1327.25,1339.0,1360.8,1316.0,1327.2,1326.2,1343.86,2296736,3086496813.0,59144,296188,12.9,3,2019,-0.07911094368053817,Slight or No Change,0.2304266617564267,1304.3428571428583,1276.8585294117659,1297.9571428571442,27.05257599803468,1352.0622948532134,1243.851990861075,,,27.05257599803468
2019-03-08,452,JUBLFOOD,EQ,1326.2,1327.2,1347.9,1315.1,1345.7,1339.6,1331.21,1357561,1807202616.0,35984,241510,17.79,3,2019,1.0104056703362785,Positive,0.13103927768676904,1306.7538095238106,1280.1332352941188,1300.7250000000015,29.26332536701917,1359.25165073404,1242.198349265963,,,29.26332536701917
2019-03-11,453,JUBLFOOD,EQ,1339.6,1347.0,1375.0,1341.0,1371.9,1371.85,1358.92,1563403,2124535352.0,44477,288089,18.43,3,2019,2.40743505524037,Positive,0.15282232973954565,1308.0414285714296,1285.0341176470597,1303.1464285714299,33.65369715818965,1370.453822887809,1235.8390342550506,,,33.65369715818965
2019-03-12,454,JUBLFOOD,EQ,1371.85,1380.1,1384.0,1343.3,1345.1,1349.9,1364.6,1673508,2283662764.0,38055,314890,18.82,3,2019,-1.6000291577067285,Negative,0.16447409636769234,1308.8271428571438,1290.6064705882363,1303.7607142857157,34.47222504347679,1372.7051643726693,1234.8162641987622,,,34.47222504347679
2019-03-13,455,JUBLFOOD,EQ,1349.9,1355.0,1355.0,1321.0,1328.55,1325.65,1332.07,1308577,1743110057.0,52765,287349,21.96,3,2019,-1.7964293651381635,Negative,0.12585558814938982,1309.3452380952392,1295.2111764705892,1306.128571428573,34.77641615918284,1375.6814037469387,1236.5757391102072,,,34.77641615918284
2019-03-14,457,JUBLFOOD,EQ,1325.65,1322.0,1369.0,1314.4,1339.0,1331.6,1342.26,3670164,4926300775.0,76272,285099,7.77,3,2019,0.4488364198694805,Slight or No Change,0.37576849488446123,1311.542857142858,1300.0623529411773,1307.2214285714301,35.35621321895719,1377.9338550093446,1236.5090021335157,,,35.35621321895719
2019-03-15,458,JUBLFOOD,EQ,1331.6,1349.75,1358.7,1332.1,1348.0,1343.2,1345.57,1805206,2429035284.0,50774,310023,17.17,3,2019,0.8711324722138869,Slight Positive,0.17841092359073998,1313.9542857142867,1304.0388235294126,1310.6500000000015,36.412355257277106,1383.4747105145557,1237.8252894854472,,,36.412355257277106
2019-03-18,459,JUBLFOOD,EQ,1343.2,1356.4,1393.5,1345.05,1392.0,1387.3,1369.44,2090717,2863108622.0,67166,441828,21.13,3,2019,3.283204288266828,Among Top gainers,0.2086248788313629,1317.2047619047628,1309.0691176470596,1319.1250000000014,39.55700730490859,1398.2390146098185,1240.0109853901843,,,39.55700730490859
2019-03-19,460,JUBLFOOD,EQ,1387.3,1404.0,1430.0,1390.0,1402.05,1398.75,1413.94,4380553,6193859006.0,122404,784559,17.91,3,2019,0.8253441937576601,Slight Positive,0.45094479789706277,1322.902857142858,1315.315294117648,1328.0785714285726,42.48879813586708,1413.0561677003068,1243.1009751568383,,,42.48879813586708
2019-03-20,461,JUBLFOOD,EQ,1398.75,1406.0,1420.0,1395.0,1400.35,1400.35,1408.66,1897603,2673083315.0,66057,289579,15.26,3,2019,0.11438784629131947,Slight or No Change,0.1881887563970691,1326.475714285715,1321.100294117648,1337.2428571428584,43.303094831380065,1423.8490468056184,1250.6366674800984,,,43.303094831380065
2019-03-22,462,JUBLFOOD,EQ,1400.35,1405.9,1438.0,1405.0,1437.0,1430.4,1425.37,2528661,3604269286.0,77485,391524,15.48,3,2019,2.1458920984039898,Positive,0.25496992478020325,1329.8723809523817,1326.4294117647069,1348.789285714287,45.14724277535918,1439.0837712650052,1258.4948001635687,,,45.14724277535918
2019-03-25,463,JUBLFOOD,EQ,1430.4,1432.0,1459.9,1427.05,1454.2,1454.7,1444.08,2834818,4093695238.0,94230,636886,22.47,3,2019,1.6988255033556945,Positive,0.2873687251577838,1336.2523809523818,1329.939411764707,1361.5000000000014,48.248638880735015,1457.9972777614714,1265.0027222385313,,,48.248638880735015
2019-03-26,464,JUBLFOOD,EQ,1454.7,1461.0,1470.0,1442.0,1463.0,1466.6,1456.26,2429883,3538536139.0,69322,619405,25.49,3,2019,0.8180380834536205,Slight Positive,0.2445168281543001,1342.8776190476196,1332.1502941176484,1375.239285714287,48.874880202743796,1472.9890461197747,1277.4895253087993,,,48.874880202743796
2019-03-27,465,JUBLFOOD,EQ,1466.6,1466.0,1469.45,1443.1,1446.0,1446.6,1455.01,1104984,1607757631.0,38661,206795,18.71,3,2019,-1.3636983499250022,Negative,0.10431053458121156,1350.3795238095245,1336.4291176470601,1383.7642857142869,50.24993084023029,1484.2641473947474,1283.2644240338263,,,50.24993084023029
2019-03-28,466,JUBLFOOD,EQ,1446.6,1444.6,1466.65,1437.5,1459.0,1459.4,1454.74,1449362,2108444356.0,45697,559838,38.63,3,2019,0.8848334024609494,Slight Positive,0.14075403930731753,1358.5547619047625,1341.5514705882365,1393.2785714285726,51.11490342009569,1495.508378268764,1291.0487645883811,,,51.11490342009569
2019-03-29,467,JUBLFOOD,EQ,1459.4,1460.0,1461.45,1432.15,1448.4,1444.0,1445.78,1202267,1738212031.0,56218,253228,21.06,3,2019,-1.0552281759627302,Negative,0.11460542412197712,1367.0142857142862,1344.9014705882366,1400.7357142857156,50.29014442583129,1501.3160031373782,1300.155425434053,,,50.29014442583129
2019-04-01,468,JUBLFOOD,EQ,1444.0,1456.0,1487.7,1448.4,1458.1,1460.3,1471.45,1403371,2064986854.0,37393,318896,22.72,4,2019,1.1288088642659178,Positive,0.13588708141262526,1376.1719047619054,1348.5294117647072,1407.0535714285727,51.91189823700109,1510.8773679025749,1303.2297749545705,,,51.91189823700109
2019-04-02,469,JUBLFOOD,EQ,1460.3,1458.0,1474.7,1431.0,1444.0,1441.2,1455.4,1061727,1545235839.0,32877,273389,25.75,4,2019,-1.307950421146331,Negative,0.09973289987766729,1384.4538095238102,1352.4767647058836,1413.5750000000012,49.87447994713649,1513.3239598942741,1313.8260401057282,,,49.87447994713649
2019-04-03,470,JUBLFOOD,EQ,1441.2,1448.45,1461.0,1419.0,1424.6,1423.15,1440.88,907675,1307854023.0,36560,279220,30.76,4,2019,-1.2524285317790709,Negative,0.08343047989129744,1392.3376190476197,1356.734705882354,1420.539285714287,42.98379470382024,1506.5068751219274,1334.5716963066466,,,42.98379470382024
2019-04-04,471,JUBLFOOD,EQ,1423.15,1428.2,1442.9,1420.1,1436.0,1432.85,1429.73,989402,1414575727.0,39507,274042,27.7,4,2019,0.6815866212275479,Slight Positive,0.09207916915353388,1399.8895238095245,1360.699411764707,1427.7714285714299,34.56097017356366,1496.8933689185571,1358.6494882243026,,,34.56097017356366
2019-04-05,472,JUBLFOOD,EQ,1432.85,1437.0,1444.25,1413.0,1417.0,1417.6,1423.38,944826,1344849889.0,38794,269564,28.53,4,2019,-1.0643123844086944,Negative,0.08736195241300197,1405.3623809523817,1364.2935294117658,1433.0857142857153,24.93643787839847,1482.9585900425122,1383.2128385289184,,,24.93643787839847
2019-04-08,473,JUBLFOOD,EQ,1417.6,1424.9,1437.5,1413.55,1430.0,1427.7,1425.01,820538,1169276443.0,33112,178347,21.74,4,2019,0.7124717832957206,Slight Positive,0.07420928204672347,1409.2266666666674,1368.138529411766,1435.9714285714297,21.303355769226936,1478.5781401098836,1393.3647170329757,,,21.303355769226936
2019-04-09,474,JUBLFOOD,EQ,1427.7,1428.95,1433.0,1405.5,1430.0,1429.55,1422.85,863852,1229134704.0,36292,180677,20.92,4,2019,0.1295790432163546,Slight or No Change,0.07879294872608904,1413.5904761904767,1370.7626470588248,1438.1714285714297,18.58011462122722,1475.3316578138842,1401.0111993289752,,,18.58011462122722
2019-04-10,475,JUBLFOOD,EQ,1429.55,1428.0,1433.95,1405.6,1409.0,1409.65,1416.64,675075,956336968.8,34994,234777,34.78,4,2019,-1.392046448182982,Negative,0.05881578557490021,1416.3390476190482,1372.603823529413,1438.8357142857155,17.24194827207935,1473.3196108298741,1404.351817741557,,,17.24194827207935
2019-04-11,476,JUBLFOOD,EQ,1409.65,1409.0,1416.3,1370.0,1378.4,1375.3,1387.22,1424371,1975911394.0,53260,398065,27.95,4,2019,-2.4367750860142645,Negative,0.13810938829415725,1417.416190476191,1374.8720588235308,1434.9000000000012,24.200238396735475,1483.3004767934722,1386.4995232065303,,,24.200238396735475
2019-04-12,477,JUBLFOOD,EQ,1375.3,1378.4,1380.95,1348.25,1362.6,1361.5,1361.58,1543838,2102066184.0,67576,546206,35.38,4,2019,-1.0034174361957304,Negative,0.15075188049491833,1418.8214285714294,1376.1794117647073,1428.2428571428584,30.36767548369515,1488.9782081102487,1367.507506175468,,,30.36767548369515
2019-04-15,478,JUBLFOOD,EQ,1361.5,1366.0,1384.85,1366.0,1371.0,1370.4,1373.6,1112285,1527835491.0,37947,296757,26.68,4,2019,0.6536907822255023,Slight Positive,0.10508315660702418,1420.3138095238103,1378.418529411766,1421.37142857143,31.86756075649268,1485.1065500844154,1357.6363070584446,,,31.86756075649268
2019-04-16,479,JUBLFOOD,EQ,1370.4,1377.0,1394.75,1362.1,1381.2,1381.15,1380.83,1270729,1754655985.0,56349,441571,34.75,4,2019,0.7844424985405718,Slight Positive,0.12185035620404587,1421.9928571428577,1381.2941176470604,1416.69642857143,32.672432888850715,1482.0412943491315,1351.3515627937286,,,32.672432888850715
2019-04-18,480,JUBLFOOD,EQ,1381.15,1387.0,1391.55,1340.75,1343.0,1345.15,1357.74,1322271,1795303005.0,50037,347632,26.29,4,2019,-2.606523549216233,Negative,0.12730474388442312,1421.435714285715,1383.9297058823545,1408.5357142857158,35.34476040249022,1479.2252350906963,1337.8461934807353,,,35.34476040249022
2019-04-22,481,JUBLFOOD,EQ,1345.15,1340.75,1348.0,1324.0,1330.0,1331.05,1332.93,746341,994821389.0,23145,189283,25.36,4,2019,-1.0482102367765809,Negative,0.06635744853772206,1417.578095238096,1385.511764705884,1400.4678571428587,39.29702771660997,1479.0619125760786,1321.8738017096389,,,39.29702771660997
2019-04-23,482,JUBLFOOD,EQ,1331.05,1323.0,1349.0,1311.2,1317.7,1316.1,1332.24,959140,1277800169.0,29448,219331,22.87,4,2019,-1.123173434506597,Negative,0.08887671911310907,1413.9390476190486,1387.0047058823543,1390.1678571428586,41.25728190800941,1472.6824209588774,1307.6532933268397,,,41.25728190800941
2019-04-24,483,JUBLFOOD,EQ,1316.1,1320.0,1334.0,1307.2,1320.0,1317.0,1317.88,967476,1275012695.0,63309,329221,34.03,4,2019,0.06838386140870513,Slight or No Change,0.08975886912094005,1408.8204761904772,1388.2564705882367,1381.29642857143,42.76550310112029,1466.8274347736706,1295.7654223691893,,,42.76550310112029
2019-04-25,484,JUBLFOOD,EQ,1317.0,1327.0,1354.9,1321.0,1335.0,1327.9,1339.63,1153973,1545896737.0,35270,216555,18.77,4,2019,0.8276385725132895,Slight Positive,0.10949475323927683,1403.8466666666677,1390.2708823529424,1374.4928571428586,43.16957999981096,1460.8320171424805,1288.1536971432367,,,43.16957999981096
2019-04-26,485,JUBLFOOD,EQ,1327.9,1336.15,1354.9,1332.2,1342.0,1342.8,1342.95,1307231,1755541325.0,38949,365697,27.97,4,2019,1.1220724452142283,Positive,0.12571314886069734,1398.4509523809534,1391.2855882352953,1368.0607142857157,40.42717183436077,1448.9150579544373,1287.206370616994,,,40.42717183436077
2019-04-30,486,JUBLFOOD,EQ,1342.8,1341.6,1341.6,1310.05,1330.85,1328.5,1322.93,896668,1186226096.0,31362,347703,38.78,4,2019,-1.0649389335716353,Negative,0.08226567361296303,1392.1614285714297,1390.6700000000012,1361.69642857143,39.017237138904655,1439.7309028492393,1283.6619542936207,,,39.017237138904655
2019-05-02,487,JUBLFOOD,EQ,1328.5,1329.7,1364.4,1311.25,1344.0,1345.9,1347.31,1497573,2017688667.0,48699,496442,33.15,5,2019,1.3097478359051618,Positive,0.14585592678662893,1387.0457142857153,1391.143529411766,1355.853571428573,34.20030625301026,1424.2541839345936,1287.4529589225526,,1387.0457142857153,34.20030625301026
2019-05-03,488,JUBLFOOD,EQ,1345.9,1345.95,1362.95,1320.3,1328.0,1326.35,1342.49,1035518,1390174065.0,26366,190940,18.44,5,2019,-1.4525596255294038,Negative,0.09695935506537814,1382.1271428571442,1390.6602941176482,1348.4821428571445,27.573897963447486,1403.6299387840395,1293.3343469302495,,,27.573897963447486
2019-05-06,489,JUBLFOOD,EQ,1326.35,1317.0,1326.7,1290.5,1302.0,1299.85,1301.4,1133655,1475337202.0,37430,237505,20.95,5,2019,-1.9979643382214365,Negative,0.10734461841932602,1374.0295238095252,1388.8014705882365,1340.639285714287,24.25282044315835,1389.1449266006039,1292.1336448279703,,,24.25282044315835
2019-05-07,490,JUBLFOOD,EQ,1299.85,1305.0,1320.0,1277.4,1278.0,1282.25,1300.36,1309419,1702720044.0,35689,247667,18.91,5,2019,-1.3540023848905625,Negative,0.12594469207292555,1366.646666666668,1387.868823529413,1333.9928571428586,26.654606018014366,1387.3020691788875,1280.6836451068298,,,26.654606018014366
2019-05-08,491,JUBLFOOD,EQ,1282.25,1272.0,1276.55,1241.85,1266.4,1262.45,1263.53,1039517,1313462105.0,34996,123192,11.85,5,2019,-1.5441606550984588,Negative,0.09738254579010416,1358.2014285714297,1385.5532352941188,1326.9178571428586,31.497305178602872,1389.9124675000644,1263.9232467856527,,,31.497305178602872
2019-05-09,492,JUBLFOOD,EQ,1262.45,1266.0,1278.0,1253.25,1274.75,1268.8,1266.63,646016,818263455.4,22188,64429,9.97,5,2019,0.5029902174343404,Slight Positive,0.05574064197154601,1350.4347619047633,1383.2314705882363,1319.6607142857156,32.39979331940929,1384.460300924534,1254.861127646897,,,32.39979331940929
2019-05-10,493,JUBLFOOD,EQ,1268.8,1278.8,1294.8,1258.8,1265.45,1264.5,1278.45,892408,1140898200.0,25374,110213,12.35,5,2019,-0.3389029003783017,Slight or No Change,0.08181486278842368,1343.5333333333347,1380.5552941176481,1311.3285714285726,30.301730810425585,1371.9320330494238,1250.7251098077213,,,30.301730810425585
2019-05-13,494,JUBLFOOD,EQ,1264.5,1269.95,1269.95,1237.05,1242.0,1242.6,1256.49,746458,937914762.0,28142,129094,17.29,5,2019,-1.731909845788859,Negative,0.06636982996177632,1335.5085714285728,1375.9244117647067,1304.0035714285725,33.70126945953876,1371.40611034765,1236.601032509495,,,33.70126945953876
