,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,month,year,Day_Perc_Change,Trend
414,JUBLFOOD,EQ,2019-01-14,1237.6,1235.0,1236.0,1210.5,1218.9,1214.75,1223.76,895577,1095971581.0,24735,128323,14.33,1,2019,-1.8463154492566192,Negative
415,JUBLFOOD,EQ,2019-01-15,1214.75,1223.0,1243.0,1218.9,1235.0,1236.0,1234.15,989193,1220815950.0,25966,117192,11.85,1,2019,1.7493311380942567,Positive
416,JUBLFOOD,EQ,2019-01-16,1236.0,1238.9,1243.5,1207.5,1214.75,1214.75,1221.91,1556003,1901296956.0,50607,502601,32.3,1,2019,-1.719255663430419,Negative
417,JUBLFOOD,EQ,2019-01-17,1214.75,1220.0,1229.5,1198.0,1215.45,1212.3,1216.72,1845442,2245377107.0,47101,382164,20.71,1,2019,-0.2016875900391013,Slight or No Change
418,JUBLFOOD,EQ,2019-01-18,1212.3,1222.0,1227.9,1211.4,1218.0,1217.95,1219.87,1253983,1529690409.0,44592,406497,32.42,1,2019,0.466056256702152,Slight or No Change
419,JUBLFOOD,EQ,2019-01-21,1217.95,1218.0,1222.0,1172.0,1172.6,1180.6,1192.29,1950472,2325524081.0,61931,328873,16.86,1,2019,-3.066628350917533,Among top Losers
420,JUBLFOOD,EQ,2019-01-22,1180.6,1170.0,1198.0,1160.0,1165.0,1167.15,1175.14,2912125,3422152226.0,96514,907396,31.16,1,2019,-1.1392512281890421,Negative
421,JUBLFOOD,EQ,2019-01-23,1167.15,1167.15,1185.0,1165.15,1175.8,1173.25,1175.51,1423184,1672972194.0,42267,390244,27.42,1,2019,0.5226406203144407,Slight Positive
422,JUBLFOOD,EQ,2019-01-24,1173.25,1177.0,1187.9,1165.6,1183.0,1179.65,1177.32,1660507,1954950769.0,46270,589330,35.49,1,2019,0.5454932878755647,Slight Positive
423,JUBLFOOD,EQ,2019-01-25,1179.65,1185.9,1225.1,1185.35,1198.0,1197.85,1210.37,2819854,3413058060.0,77847,593034,21.03,1,2019,1.5428305005721787,Positive
424,JUBLFOOD,EQ,2019-01-28,1197.85,1197.4,1212.0,1183.25,1200.0,1202.05,1198.41,1239212,1485084625.0,33338,172590,13.93,1,2019,0.3506282088742374,Slight or No Change
425,JUBLFOOD,EQ,2019-01-29,1202.05,1198.9,1221.6,1180.1,1211.0,1195.75,1201.57,1484356,1783557236.0,42352,223008,15.02,1,2019,-0.524104654548474,Slight Negative
426,JUBLFOOD,EQ,2019-01-30,1195.75,1213.0,1238.9,1173.8,1200.5,1200.2,1211.97,6994644,8477324744.0,192055,827838,11.84,1,2019,0.37215136943340443,Slight or No Change
427,JUBLFOOD,EQ,2019-01-31,1200.2,1230.0,1270.05,1216.85,1263.0,1258.45,1244.18,5199704,6469360278.0,131960,1264305,24.31,1,2019,4.853357773704392,Among Top gainers
428,JUBLFOOD,EQ,2019-02-01,1258.45,1269.6,1371.35,1250.0,1362.0,1357.95,1324.74,6091028,8069013054.0,131432,1636205,26.86,2,2019,7.906551710437437,Bull run
429,JUBLFOOD,EQ,2019-02-04,1357.95,1344.0,1402.9,1342.0,1396.35,1396.5,1381.09,3611293,4987513551.0,95871,536129,14.85,2,2019,2.838837954269291,Positive
430,JUBLFOOD,EQ,2019-02-05,1396.5,1355.0,1365.0,1205.4,1305.0,1303.4,1309.53,9418525,12333871111.0,269055,1236552,13.13,2,2019,-6.666666666666665,Among top Losers
431,JUBLFOOD,EQ,2019-02-06,1303.4,1340.0,1344.6,1238.0,1291.4,1293.85,1280.58,9219435,11806199922.0,246149,1583716,17.18,2,2019,-0.7326990946754819,Slight Negative
432,JUBLFOOD,EQ,2019-02-07,1293.85,1297.0,1348.0,1277.6,1342.5,1341.15,1331.88,3761427,5009784128.0,97694,393262,10.46,2,2019,3.655756076825001,Among Top gainers
433,JUBLFOOD,EQ,2019-02-08,1341.15,1335.0,1362.25,1321.4,1343.0,1347.0,1348.1,2446233,3297769200.0,70661,419620,17.15,2,2019,0.436192819595127,Slight or No Change
434,JUBLFOOD,EQ,2019-02-11,1347.0,1346.5,1353.5,1303.2,1325.25,1319.55,1321.19,1510329,1995438899.0,40109,266318,17.63,2,2019,-2.0378619153674893,Negative
435,JUBLFOOD,EQ,2019-02-12,1319.55,1327.0,1327.85,1275.1,1292.6,1297.45,1296.11,1983732,2571125336.0,57185,289710,14.6,2,2019,-1.674813383350382,Negative
436,JUBLFOOD,EQ,2019-02-13,1297.45,1305.45,1317.7,1269.15,1275.35,1276.05,1294.93,2171050,2811365712.0,61495,463982,21.37,2,2019,-1.649389186481176,Negative
437,JUBLFOOD,EQ,2019-02-14,1276.05,1280.0,1317.5,1280.0,1311.7,1312.7,1301.18,1729499,2250384927.0,53436,285820,16.53,2,2019,2.872144508444041,Positive
438,JUBLFOOD,EQ,2019-02-15,1312.7,1312.4,1312.6,1275.0,1300.25,1300.85,1294.28,1250051,1617919285.0,35864,109700,8.78,2,2019,-0.9027195855869641,Slight Negative
439,JUBLFOOD,EQ,2019-02-18,1300.85,1300.05,1346.5,1300.05,1334.05,1337.95,1333.63,2136235,2848937823.0,54758,387866,18.16,2,2019,2.8519813967790464,Positive
440,JUBLFOOD,EQ,2019-02-19,1337.95,1340.15,1368.0,1333.0,1333.0,1341.3,1354.04,2557102,3462425555.0,59704,400150,15.65,2,2019,0.25038304869389183,Slight or No Change
441,JUBLFOOD,EQ,2019-02-20,1341.3,1341.1,1350.6,1285.2,1289.7,1292.5,1310.1,2797395,3664879680.0,65952,462318,16.53,2,2019,-3.638261388205466,Among top Losers
442,JUBLFOOD,EQ,2019-02-21,1292.5,1295.0,1327.9,1293.2,1319.0,1316.3,1317.13,2061410,2715139255.0,51841,254541,12.35,2,2019,1.841392649903284,Positive
443,JUBLFOOD,EQ,2019-02-22,1316.3,1305.0,1313.25,1289.0,1293.0,1295.2,1297.47,2708759,3514525239.0,67404,398737,14.72,2,2019,-1.6029780445187214,Negative
444,JUBLFOOD,EQ,2019-02-25,1295.2,1302.0,1313.5,1264.0,1270.8,1268.65,1283.06,2547385,3268445799.0,57073,635225,24.94,2,2019,-2.049876466954903,Negative
445,JUBLFOOD,EQ,2019-02-26,1268.65,1263.0,1279.0,1245.75,1274.55,1273.4,1268.13,2064924,2618601939.0,54287,492315,23.84,2,2019,0.37441374689630713,Slight or No Change
446,JUBLFOOD,EQ,2019-02-27,1273.4,1287.0,1293.5,1265.0,1272.0,1272.05,1279.14,1467199,1876758740.0,37998,271311,18.49,2,2019,-0.10601539186431141,Slight or No Change
447,JUBLFOOD,EQ,2019-02-28,1272.05,1281.0,1297.0,1263.25,1266.9,1268.75,1281.48,2239670,2870084623.0,42845,873517,39.0,2,2019,-0.2594237647891129,Slight or No Change
448,JUBLFOOD,EQ,2019-03-01,1268.75,1277.0,1282.15,1267.5,1276.8,1276.75,1275.32,1089400,1389334034.0,29797,271246,24.9,3,2019,0.6305418719211753,Slight Positive
449,JUBLFOOD,EQ,2019-03-05,1276.75,1276.0,1287.95,1261.25,1270.9,1274.25,1271.14,1676607,2131197006.0,48905,574013,34.24,3,2019,-0.19580967299784868,Slight or No Change
450,JUBLFOOD,EQ,2019-03-06,1274.25,1289.9,1334.0,1275.0,1330.4,1327.25,1308.45,3292385,4307915320.0,75416,879734,26.72,3,2019,4.159309397684918,Among Top gainers
451,JUBLFOOD,EQ,2019-03-07,1327.25,1339.0,1360.8,1316.0,1327.2,1326.2,1343.86,2296736,3086496813.0,59144,296188,12.9,3,2019,-0.07911094368053817,Slight or No Change
452,JUBLFOOD,EQ,2019-03-08,1326.2,1327.2,1347.9,1315.1,1345.7,1339.6,1331.21,1357561,1807202616.0,35984,241510,17.79,3,2019,1.0104056703362785,Positive
453,JUBLFOOD,EQ,2019-03-11,1339.6,1347.0,1375.0,1341.0,1371.9,1371.85,1358.92,1563403,2124535352.0,44477,288089,18.43,3,2019,2.40743505524037,Positive
454,JUBLFOOD,EQ,2019-03-12,1371.85,1380.1,1384.0,1343.3,1345.1,1349.9,1364.6,1673508,2283662764.0,38055,314890,18.82,3,2019,-1.6000291577067283,Negative
455,JUBLFOOD,EQ,2019-03-13,1349.9,1355.0,1355.0,1321.0,1328.55,1325.65,1332.07,1308577,1743110057.0,52765,287349,21.96,3,2019,-1.7964293651381635,Negative
457,JUBLFOOD,EQ,2019-03-14,1325.65,1322.0,1369.0,1314.4,1339.0,1331.6,1342.26,3670164,4926300775.0,76272,285099,7.77,3,2019,0.44883641986948053,Slight or No Change
458,JUBLFOOD,EQ,2019-03-15,1331.6,1349.75,1358.7,1332.1,1348.0,1343.2,1345.57,1805206,2429035284.0,50774,310023,17.17,3,2019,0.8711324722138869,Slight Positive
459,JUBLFOOD,EQ,2019-03-18,1343.2,1356.4,1393.5,1345.05,1392.0,1387.3,1369.44,2090717,2863108622.0,67166,441828,21.13,3,2019,3.2832042882668278,Among Top gainers
460,JUBLFOOD,EQ,2019-03-19,1387.3,1404.0,1430.0,1390.0,1402.05,1398.75,1413.94,4380553,6193859006.0,122404,784559,17.91,3,2019,0.82534419375766,Slight Positive
461,JUBLFOOD,EQ,2019-03-20,1398.75,1406.0,1420.0,1395.0,1400.35,1400.35,1408.66,1897603,2673083315.0,66057,289579,15.26,3,2019,0.11438784629131948,Slight or No Change
462,JUBLFOOD,EQ,2019-03-22,1400.35,1405.9,1438.0,1405.0,1437.0,1430.4,1425.37,2528661,3604269286.0,77485,391524,15.48,3,2019,2.1458920984039898,Positive
463,JUBLFOOD,EQ,2019-03-25,1430.4,1432.0,1459.9,1427.05,1454.2,1454.7,1444.08,2834818,4093695238.0,94230,636886,22.47,3,2019,1.6988255033556943,Positive
464,JUBLFOOD,EQ,2019-03-26,1454.7,1461.0,1470.0,1442.0,1463.0,1466.6,1456.26,2429883,3538536139.0,69322,619405,25.49,3,2019,0.8180380834536205,Slight Positive
465,JUBLFOOD,EQ,2019-03-27,1466.6,1466.0,1469.45,1443.1,1446.0,1446.6,1455.01,1104984,1607757631.0,38661,206795,18.71,3,2019,-1.3636983499250022,Negative
466,JUBLFOOD,EQ,2019-03-28,1446.6,1444.6,1466.65,1437.5,1459.0,1459.4,1454.74,1449362,2108444356.0,45697,559838,38.63,3,2019,0.8848334024609494,Slight Positive
467,JUBLFOOD,EQ,2019-03-29,1459.4,1460.0,1461.45,1432.15,1448.4,1444.0,1445.78,1202267,1738212031.0,56218,253228,21.06,3,2019,-1.0552281759627302,Negative
468,JUBLFOOD,EQ,2019-04-01,1444.0,1456.0,1487.7,1448.4,1458.1,1460.3,1471.45,1403371,2064986854.0,37393,318896,22.72,4,2019,1.1288088642659178,Positive
469,JUBLFOOD,EQ,2019-04-02,1460.3,1458.0,1474.7,1431.0,1444.0,1441.2,1455.4,1061727,1545235839.0,32877,273389,25.75,4,2019,-1.307950421146331,Negative
470,JUBLFOOD,EQ,2019-04-03,1441.2,1448.45,1461.0,1419.0,1424.6,1423.15,1440.88,907675,1307854023.0,36560,279220,30.76,4,2019,-1.2524285317790707,Negative
471,JUBLFOOD,EQ,2019-04-04,1423.15,1428.2,1442.9,1420.1,1436.0,1432.85,1429.73,989402,1414575727.0,39507,274042,27.7,4,2019,0.6815866212275479,Slight Positive
472,JUBLFOOD,EQ,2019-04-05,1432.85,1437.0,1444.25,1413.0,1417.0,1417.6,1423.38,944826,1344849889.0,38794,269564,28.53,4,2019,-1.0643123844086944,Negative
473,JUBLFOOD,EQ,2019-04-08,1417.6,1424.9,1437.5,1413.55,1430.0,1427.7,1425.01,820538,1169276443.0,33112,178347,21.74,4,2019,0.7124717832957206,Slight Positive
474,JUBLFOOD,EQ,2019-04-09,1427.7,1428.95,1433.0,1405.5,1430.0,1429.55,1422.85,863852,1229134704.0,36292,180677,20.92,4,2019,0.1295790432163546,Slight or No Change
475,JUBLFOOD,EQ,2019-04-10,1429.55,1428.0,1433.95,1405.6,1409.0,1409.65,1416.64,675075,956336968.8,34994,234777,34.78,4,2019,-1.392046448182982,Negative
476,JUBLFOOD,EQ,2019-04-11,1409.65,1409.0,1416.3,1370.0,1378.4,1375.3,1387.22,1424371,1975911394.0,53260,398065,27.95,4,2019,-2.4367750860142645,Negative
477,JUBLFOOD,EQ,2019-04-12,1375.3,1378.4,1380.95,1348.25,1362.6,1361.5,1361.58,1543838,2102066184.0,67576,546206,35.38,4,2019,-1.0034174361957304,Negative
478,JUBLFOOD,EQ,2019-04-15,1361.5,1366.0,1384.85,1366.0,1371.0,1370.4,1373.6,1112285,1527835491.0,37947,296757,26.68,4,2019,0.6536907822255023,Slight Positive
479,JUBLFOOD,EQ,2019-04-16,1370.4,1377.0,1394.75,1362.1,1381.2,1381.15,1380.83,1270729,1754655985.0,56349,441571,34.75,4,2019,0.7844424985405718,Slight Positive
480,JUBLFOOD,EQ,2019-04-18,1381.15,1387.0,1391.55,1340.75,1343.0,1345.15,1357.74,1322271,1795303005.0,50037,347632,26.29,4,2019,-2.606523549216233,Negative
481,JUBLFOOD,EQ,2019-04-22,1345.15,1340.75,1348.0,1324.0,1330.0,1331.05,1332.93,746341,994821389.0,23145,189283,25.36,4,2019,-1.048210236776581,Negative
482,JUBLFOOD,EQ,2019-04-23,1331.05,1323.0,1349.0,1311.2,1317.7,1316.1,1332.24,959140,1277800169.0,29448,219331,22.87,4,2019,-1.123173434506597,Negative
483,JUBLFOOD,EQ,2019-04-24,1316.1,1320.0,1334.0,1307.2,1320.0,1317.0,1317.88,967476,1275012695.0,63309,329221,34.03,4,2019,0.06838386140870512,Slight or No Change
484,JUBLFOOD,EQ,2019-04-25,1317.0,1327.0,1354.9,1321.0,1335.0,1327.9,1339.63,1153973,1545896737.0,35270,216555,18.77,4,2019,0.8276385725132895,Slight Positive
485,JUBLFOOD,EQ,2019-04-26,1327.9,1336.15,1354.9,1332.2,1342.0,1342.8,1342.95,1307231,1755541325.0,38949,365697,27.97,4,2019,1.1220724452142283,Positive
486,JUBLFOOD,EQ,2019-04-30,1342.8,1341.6,1341.6,1310.05,1330.85,1328.5,1322.93,896668,1186226096.0,31362,347703,38.78,4,2019,-1.0649389335716353,Negative
487,JUBLFOOD,EQ,2019-05-02,1328.5,1329.7,1364.4,1311.25,1344.0,1345.9,1347.31,1497573,2017688667.0,48699,496442,33.15,5,2019,1.3097478359051618,Positive
488,JUBLFOOD,EQ,2019-05-03,1345.9,1345.95,1362.95,1320.3,1328.0,1326.35,1342.49,1035518,1390174065.0,26366,190940,18.44,5,2019,-1.4525596255294038,Negative
489,JUBLFOOD,EQ,2019-05-06,1326.35,1317.0,1326.7,1290.5,1302.0,1299.85,1301.4,1133655,1475337202.0,37430,237505,20.95,5,2019,-1.9979643382214363,Negative
490,JUBLFOOD,EQ,2019-05-07,1299.85,1305.0,1320.0,1277.4,1278.0,1282.25,1300.36,1309419,1702720044.0,35689,247667,18.91,5,2019,-1.3540023848905625,Negative
491,JUBLFOOD,EQ,2019-05-08,1282.25,1272.0,1276.55,1241.85,1266.4,1262.45,1263.53,1039517,1313462105.0,34996,123192,11.85,5,2019,-1.5441606550984588,Negative
492,JUBLFOOD,EQ,2019-05-09,1262.45,1266.0,1278.0,1253.25,1274.75,1268.8,1266.63,646016,818263455.4,22188,64429,9.97,5,2019,0.5029902174343404,Slight Positive
493,JUBLFOOD,EQ,2019-05-10,1268.8,1278.8,1294.8,1258.8,1265.45,1264.5,1278.45,892408,1140898200.0,25374,110213,12.35,5,2019,-0.33890290037830173,Slight or No Change
494,JUBLFOOD,EQ,2019-05-13,1264.5,1269.95,1269.95,1237.05,1242.0,1242.6,1256.49,746458,937914762.0,28142,129094,17.29,5,2019,-1.7319098457888593,Negative
